Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Vibrio scophthalmi,0.025843311,0.46677434,-0.12698929,0.058297064,0.24544308,-0.8178181,0.1628176,0.23773561,-0.80868286,-0.045500413,-0.3897242,0.3135481,-0.24263324,-0.16106775,-0.16376133,0.06257895,-0.044263013,-0.6551805,-0.041382723,-0.3819503,0.14678039,0.065947205,0.3025157,-0.016886009,0.32966483,0.18641832,-0.5002275,0.16448206,0.26264998,-0.20741889,-0.046265475,-0.11224564,-0.023724351,-0.1810236,-0.020769142,1.0617306,-0.26259136,-0.28201693,0.17143974,-0.08554401,0.1087505,0.43227687,0.1412421,0.47306666,-0.055875238,0.07508856,0.014528028,0.45721805,0.014972344,0.37555626,0.508762,-0.32119754,-0.13555534,-0.037364643,-0.56724095,0.37324977,0.26404104,0.2446809,-0.51069146,0.11488073,0.004811329,-0.19486953,-0.13692364,-0.3498591,-0.3159533,0.13230908,-0.0971372,-0.055905994,-0.23387906,-0.12848218,-0.027983181,0.076492675,0.20357004,-0.525743,0.44741502,0.2710322,0.054712273,-0.50543445,-0.09601803,-0.25668046,-0.10803595,0.06350032,-0.5978908,0.3281018,0.037409373,-0.047144063,-0.054781828,-0.14765109,0.24488555,0.30603504,0.20149505,0.29098734,-0.039955404,-0.028711785,0.22987133,-0.43023613,0.3761511,-0.05532968,0.39020434,-0.57453376
Trichoderma virens,-0.18866062,-0.051841952,-0.30419877,-0.026829293,0.01208916,-0.047379747,0.12176515,0.447924,0.013728062,0.14426996,-0.15332976,-0.30131546,-0.013794484,0.7523661,-0.12121499,-0.0815246,-0.49997884,-0.32786453,-0.23293012,0.17166764,-0.18053474,0.30986738,0.18559186,-0.0569395,0.34075564,-0.34662962,-0.028978502,-0.3270086,-0.38878697,-0.13247557,0.065433845,-0.04690525,0.66195935,-0.08703978,-0.08348367,0.16447672,-0.012328743,-0.11453019,0.059652455,-0.6681421,0.2999468,-0.37662452,-0.07740477,0.30215305,0.49701154,-0.07458752,0.016260715,-0.04798477,0.008351006,0.26613808,0.07316548,0.01547218,0.18142197,-0.24960263,-0.32922024,0.31834105,0.035099078,-0.22997189,0.0693765,0.1814102,0.020121537,0.31451866,0.025578197,2.3260724e-05,0.03689427,-0.23605442,-0.081328675,0.22192477,-0.23225407,0.44991127,-0.07527155,-0.2950555,0.23290876,0.16447277,0.890253,-0.22720882,0.10190138,-0.41020182,-0.1674814,0.39192304,0.063896574,-0.36823928,-0.31055123,0.27184132,-0.29903248,0.02787274,-0.3256133,0.5339318,0.37054163,0.44134203,0.3230261,0.20233822,0.26287922,0.090091504,-0.035801925,0.065796934,0.28004384,-0.30296168,0.21588728,-0.025527373
Batrachochytrium salamandrivorans,-0.06376401,0.377726,0.33452344,0.56966656,0.054241113,-0.3567634,0.6366084,0.004020697,-0.23108758,-0.24848041,-0.3663069,-0.8003082,-0.09346287,-0.0013409662,-0.28663334,-0.11316928,0.2706587,-0.074354425,0.5152399,-0.322787,-0.17211942,-0.38796544,0.3088173,-0.23470406,-0.72181195,-0.39657718,0.14803074,-0.53348964,-0.3060118,0.14299653,0.40120995,-0.594897,0.6130821,0.15191501,-0.943529,0.0818966,-0.14453761,-0.29403624,-0.44713393,-0.239748,0.33387697,-0.13202222,0.15647343,0.18496531,0.37786242,-0.5411584,-0.3199,-0.55805874,0.07593033,-0.047092084,0.2293492,-0.5083,-0.49469736,0.37971914,-0.638104,0.38856152,0.22378384,0.012289587,0.04621558,0.0746984,-0.39515603,0.25108305,-0.16017869,-0.22151873,-0.7195161,0.41715497,0.64981776,-0.22711483,-0.90831465,-0.036906306,-0.15342928,0.31685466,0.58565754,0.4737112,0.44077277,0.2761796,-0.10316783,-0.38302746,-0.09308601,0.35579842,-0.78906596,0.10125954,0.007818207,0.5582875,0.13106036,0.11270604,-0.13310729,-0.23573096,0.41351655,-0.49209026,-0.13372181,-0.6949527,0.34748864,-0.15313129,0.80880505,0.047890462,0.14991477,-0.2789441,0.05162656,0.31153953
Janthinobacterium lividum,0.029575462,0.40259308,0.3218766,0.5403004,0.09814043,-0.376851,0.739137,0.07163854,-0.11478549,-0.14192489,-0.34049255,-0.6770261,-0.21842648,-0.02705116,-0.27191368,-0.17736763,0.39059293,-0.10646586,0.6002474,-0.36083505,-0.20884618,-0.4445305,0.3571874,-0.26497525,-0.68165123,-0.3502505,0.19701613,-0.58108556,-0.30442834,0.04850435,0.38508722,-0.5970817,0.58769405,0.1518534,-0.9563281,0.07223848,-0.019905655,-0.23215316,-0.39840138,-0.22499235,0.15726511,-0.10816465,0.228645,0.25849926,0.38468137,-0.525781,-0.3193742,-0.6457241,0.09452372,0.022101177,0.34925786,-0.4573181,-0.4559924,0.25684476,-0.757298,0.4109485,0.3403538,0.22484395,-0.21023874,0.17794926,-0.4658454,0.3014615,-0.15180577,-0.19924942,-0.69899213,0.36035413,0.69137573,-0.10386195,-0.80261886,0.006299361,-0.10135361,0.33488694,0.5808991,0.54840684,0.49559373,0.28637066,0.049310848,-0.37205878,-0.16511206,0.4361918,-0.74056035,0.20288189,-0.0021037187,0.5131528,0.12341518,0.21815646,0.009109019,-0.34536046,0.5396689,-0.48500526,0.08399694,-0.6220853,0.32910526,-0.0886343,0.79686356,-0.038814913,0.21934314,-0.33406398,0.10736215,0.14163007
Chryseobacterium indologenes,-0.114955515,0.43283397,0.37402144,0.65476775,0.02682561,-0.50627357,0.5777238,0.16590866,-0.09096358,-0.33858514,-0.34906206,-0.7447492,0.034340557,-0.042152897,-0.3284889,-0.092174396,0.38544953,-0.07005569,0.5277517,-0.28648672,-0.22947992,-0.4581979,0.4459281,-0.21792445,-0.6944102,-0.26530892,0.15053357,-0.4370341,-0.2959617,0.09904892,0.30413896,-0.67210287,0.646203,0.022376405,-0.9579443,0.05192748,-0.08756994,-0.4000215,-0.47814894,-0.19183084,0.28985336,-0.09801124,0.23032942,0.09977296,0.33442104,-0.6679464,-0.4196287,-0.6069253,0.14538474,-0.08275607,0.30253863,-0.67334026,-0.33561814,0.43024385,-0.6750504,0.4617424,0.20894276,0.1673389,-0.06264109,0.08684943,-0.46723717,0.2102081,-0.1744437,-0.1787743,-0.757962,0.3907849,0.70428896,-0.12097318,-0.9311951,-0.056357365,-0.16187136,0.4657826,0.67512274,0.49547717,0.5501431,0.25959447,-0.010191606,-0.37767044,-0.2112932,0.40952086,-0.7467751,0.07599196,0.03670262,0.43039817,0.21343844,0.3503553,-0.1791567,-0.205429,0.5410827,-0.4474704,-0.076553375,-0.7135584,0.30338225,-0.062999845,0.832231,-0.024159638,0.0854076,-0.41823477,0.047689438,0.2972999
Kluyveromyces lactis,-0.040051866,-0.3038942,-0.09155454,0.084781386,-0.15441704,-0.32286704,0.25821498,0.17207156,-0.1446959,-0.046650734,-0.0045804405,-0.600043,0.1566503,0.01824131,-0.21845673,-0.33781442,-0.040099688,-0.18349642,-0.3824866,-0.1652532,-0.0705288,-0.089061216,-0.11766161,0.07252128,0.1630681,-0.12395981,-0.040848136,-0.13729526,-0.40497372,0.047138497,0.21459503,-0.02323922,0.15547135,-0.16865712,-0.039194193,0.12295489,0.32653263,-0.13863993,-0.24975836,-0.7073981,0.19836129,-0.25594592,-0.3137258,-0.0018974637,0.25772747,-0.25033212,0.05983368,-0.11359733,0.5201883,0.25457028,0.1509953,-0.18390332,0.29244807,-0.15515254,-0.14459626,0.3489258,-0.008304034,-0.3768536,-0.18230754,-0.14248663,-0.354543,-0.030858781,-0.37867475,-0.22437486,-0.32083514,0.12957577,0.010941661,-0.10268996,-0.011080146,0.56232375,0.17826495,-0.26932737,-0.09470591,0.152549,0.1413903,0.19662502,0.29230082,-0.17113559,0.021204038,0.54361856,0.10405777,-0.19570741,-0.12371137,-0.10478215,-0.38680053,0.027416823,-0.004865704,0.287373,0.44930127,0.51205826,0.040232692,0.22562577,-0.32884204,0.15434586,0.2978445,0.28205734,-0.24845618,-0.59826744,0.022357533,-0.07079264
Mucor circinelloides,-0.15512544,-0.23688935,-0.18122204,0.12978454,-0.16287614,-0.04216025,0.30142006,0.4123895,-0.09500936,0.069873534,0.041081607,-0.6635843,0.2469723,-0.0009769464,-0.10617197,-0.32526597,0.020247985,-0.18898645,-0.42243138,-0.18738241,0.044170953,-0.12252907,-0.065276004,-0.15321532,0.13798106,-0.28020424,-0.041732866,-0.23489171,-0.2866317,0.011630216,0.23507974,-0.014953268,0.21903217,-0.2524358,0.12407125,0.12989594,0.44367936,0.20840678,-0.118492715,-0.8309534,0.34218025,-0.3683726,-0.35895678,-0.11464037,0.2568931,-0.066060215,0.019347174,-0.054540634,0.5013619,0.23652922,0.31103346,-0.06367405,0.33321235,-0.2163071,-0.0223092,0.32870036,0.0071926075,-0.4211904,-0.2702439,-0.36951074,-0.32573208,0.065992296,-0.32558215,0.02897472,-0.35224846,0.11265519,0.030052448,-0.00919603,-0.063735075,0.4741483,0.07572404,-0.12010469,-0.050867505,0.2507556,0.17191637,0.3287219,0.09824714,-0.1336672,0.22022888,0.6480354,0.030859975,-0.020845214,-0.013118334,0.2297628,-0.41342446,0.16042675,0.034988206,0.2545618,0.50556546,0.40472496,-0.22496055,-0.039438006,-0.23841912,0.14875413,0.30956802,0.13437012,-0.34455413,-0.6306263,-0.16302142,-0.078100026
Chromobacterium violaceum,0.049089625,-0.3551968,0.11809721,0.20310001,0.09855835,-0.7554435,-0.12215088,0.07078235,-0.8436923,-0.40487546,-0.0077821864,-0.057195447,0.14287345,0.2223293,-0.13944267,-0.10481614,0.15470548,-0.17000228,-0.005505647,-0.06190829,0.28943783,-0.39983118,-0.056554224,0.08552663,-0.105809264,0.065198734,-0.018564072,-0.42621925,-0.253955,-0.0929476,0.21648996,0.17539932,0.021194702,0.027168073,-0.31966347,0.4559874,-0.013454472,-0.40391287,-0.41918054,-0.25662872,0.06317717,-0.0061090454,0.054196097,-0.42638025,-0.41240242,0.010710753,-0.33604053,-0.0644129,0.09938677,0.031031853,0.16771743,-0.3889537,-0.24147439,0.32912856,-0.0869612,0.55758667,0.21102622,-0.17163627,-0.3068596,-0.31633067,-0.09044921,-0.15641366,-0.22930129,-0.31893507,-0.27379638,0.3775108,0.19413123,-0.12892513,-0.53650665,-0.19041708,-0.026042163,0.046364468,0.22249794,0.15669727,-0.11177255,0.26719397,0.6261744,0.08574296,-0.2124437,-0.3423567,-0.26643053,-0.19864611,0.15553662,-0.14747518,0.25238353,0.19339015,0.17492235,0.53496367,0.23096026,-0.010995382,0.19953167,0.14064334,-0.14034112,-0.13936381,0.20814483,0.36021584,-0.23526795,-0.5051088,0.15468754,0.31281418
Human metastatic melanoma,0.12505017,0.05517249,-0.29469392,0.120403595,0.10648534,-0.6489503,-0.05290294,0.49665803,-0.4622379,-0.06536025,-0.116865,-0.23920037,-0.23037103,0.22197303,-0.08717686,0.36990935,-0.05302479,-0.38027355,-0.464384,-0.1708648,0.3044749,-0.12725429,0.08492001,0.1536391,0.04064391,0.20448498,-0.0040473607,0.10624912,0.15108557,-0.10698776,-0.13896029,-0.13967243,-0.34574005,-0.5399904,-0.23305316,0.082336865,-0.13531744,-0.20636395,-0.3239649,-0.33402848,0.15473406,-0.13105004,0.23294233,-0.0027752835,0.39792165,-0.3131698,0.03383545,-0.10700641,0.012066368,0.36557826,0.105381936,-0.3488528,-0.13961044,-0.29947248,0.07781694,0.15004474,-0.12749347,-0.079628594,-0.46432868,0.07436547,-0.22794728,0.1069579,-0.0030413605,-0.047494493,-0.64813924,-0.09499926,0.21377954,0.062454633,-0.13675068,0.37343517,-0.084588595,-0.28206003,-0.22029479,-0.25298402,-0.005149985,-0.051687192,-0.18707961,-0.27350113,-0.03200467,0.1425846,0.12517431,-0.05730879,-0.22441937,0.0950148,-0.06697008,0.3537401,-0.22627918,0.66217226,0.34435517,-0.041124932,0.07135223,0.22313908,-0.20581622,0.34154305,0.20725678,0.06817797,-0.2964073,-0.35938057,0.09931254,0.3194876
Pseudomonas haemolytica,0.19299369,0.20845595,0.016469961,-0.18572795,0.06984011,-0.24093708,0.04898487,0.06884437,-0.26061755,0.1729843,-0.09849365,-0.033286773,-0.25164375,0.10460339,-0.03355894,-0.14915289,0.11437174,-0.32951137,0.05661842,-0.5249337,0.19487688,0.044503402,0.44640058,-0.0022983896,0.17815179,-0.20884447,-0.015197109,0.054169513,-0.00016025023,0.1912106,0.31004196,0.018058917,-0.021493003,-0.033849657,-0.13778049,0.37462184,0.039537583,-0.2671032,0.19433059,-0.21710062,0.010558546,-0.066561125,0.13305646,0.17914142,0.18548313,0.07823415,-0.030574042,0.0224212,0.044179168,0.13174394,-0.01867988,0.0814199,0.021359786,0.18436629,-0.17428957,0.1675532,0.22525634,-0.108987264,-0.21054532,0.040865127,-0.085540466,0.056721162,-0.17691368,-0.26778802,-0.120276876,-0.04265834,0.22878973,-0.1935541,-0.26345718,0.14917822,0.055384174,0.1593467,-0.076412216,-0.20946139,-0.017299755,0.038513415,0.0629651,-0.130706,-0.15923734,0.031069562,-0.08159555,-0.057572354,-0.06573506,0.451485,-0.06245466,-0.37272614,0.06837075,-0.035254005,0.340293,0.13577028,0.22547938,0.12281334,0.18961151,-0.30556414,0.19122693,-0.1860849,0.32625195,-0.37417996,0.0070860637,-0.10402885
Streptococcus milleri,-0.17116503,-0.0014094432,-0.034554552,0.15804914,0.018939544,-0.2071534,0.24152492,0.5711502,-0.42145446,-0.1874033,-0.2292753,-0.35562384,-0.16438796,0.29388604,0.33293256,0.052918706,0.1332894,-0.040090192,0.032696437,-0.55852365,-0.26944563,0.09127266,-0.12327821,0.07528822,0.066985555,-0.15568708,-0.15344857,-0.36468154,-0.009140928,-0.17801046,0.07466568,0.016576517,0.023104424,-0.054266855,-0.084837265,0.28967813,0.15440588,0.212539,-0.18801193,-0.36110017,-0.077624865,-0.3469006,-0.351339,0.2343886,-0.14590222,0.11529256,-0.2826132,0.056895144,0.13188398,-0.12561564,-0.015407071,0.1492197,-0.40763208,-0.33659258,-0.17436829,0.30897036,-0.08296454,0.0035130754,-0.37860104,0.16624346,0.12701248,0.20152034,-0.11224326,-0.14013381,-0.1168439,-0.24929066,0.054756176,0.32263273,-0.3570137,0.30360082,-0.0875548,-0.13042265,-0.27360186,-0.21137005,0.1619733,-0.0048702704,0.11965009,0.20408252,-0.26697838,0.29082096,-0.07155972,-0.09396885,-0.21613939,0.06995391,-0.11427733,0.06711907,0.2646237,0.061761905,0.118641965,0.13058697,0.12005355,0.32674074,-0.10175243,0.04195007,0.05506524,0.30085993,-0.015185199,-0.30866504,0.1992595,-0.40469798
Francisella tularensis,-0.25440714,-0.020382384,0.30274117,0.06240488,-0.18980032,-0.07323245,-0.30024803,0.20258822,-0.18465585,-0.29019794,0.034778435,-0.24175741,0.26988325,-0.13271177,-0.2740859,-0.064573266,0.34472162,0.34293935,0.27721512,-0.535916,-0.18860745,-0.0036154718,-0.40622872,0.13144791,-0.18695956,0.17851648,-0.28447238,-0.3302739,-0.28468966,-0.056009978,0.2521153,0.25723347,0.22850388,-0.28284347,-0.32156828,0.30060035,0.14126943,-0.55775297,-0.5418473,-0.13769108,-0.11335745,-0.07326947,0.18407783,-0.29135746,0.3303302,-0.5070599,-0.0018697719,0.21551831,-0.027506344,0.13875641,-0.20713355,-0.41103953,0.05038921,0.06015705,-0.30135062,-0.18895471,0.028392117,-0.31508502,-0.15005812,-0.22829819,0.3127155,-0.23857991,0.23012777,-0.09499104,-0.89906824,-0.1303413,0.20763548,0.083697714,-0.65347505,0.02075193,-0.27743453,0.1550311,0.26385292,0.062011242,0.105587825,0.4401703,-0.20455843,-0.0017420802,-0.35894278,-0.038193896,0.03592978,-0.20042355,0.016530778,0.047078673,0.20513085,0.2962887,-0.373596,0.012170025,0.0999483,-0.33062413,0.3706503,-0.12128138,-0.29889303,0.16334862,0.15843318,0.37758657,-0.080554284,0.030991944,0.0938575,-0.04870289
Brucella melitensis,-0.09956805,-0.19022276,0.1823574,0.22504994,-0.11782974,-0.07642823,-0.15415351,0.41710943,-0.45644695,-0.19964845,-0.110009275,-0.072683044,0.13729958,-0.31215194,-0.009684052,-0.2498898,0.3280187,0.48224983,0.17893958,-0.86357564,-0.13118477,-0.080936454,-0.2904012,0.17991766,-0.20174386,0.13258731,-0.22980222,-0.5147315,-0.2136688,-0.06863524,0.4137533,0.18838781,0.26576295,-0.5070664,-0.27971217,0.31706497,0.2049937,-0.2545489,-0.23080242,-0.13734132,0.06965127,-0.1680804,0.119930804,-0.21517344,0.12427072,-0.37338108,0.11083871,0.16670069,-0.3099461,0.21102215,-0.2490905,-0.22457772,-0.056878008,-0.14822933,-0.46188536,-0.20591933,0.05530725,-0.33311918,-0.38139373,-0.15180938,0.122409634,-0.16479819,0.24341467,-0.24074927,-0.7448329,-0.21606646,0.2858561,-0.10547244,-0.5564057,-0.15345675,0.0060695237,0.066774435,0.15365122,0.067131735,0.3112581,0.31614095,-0.17738998,-0.0028975082,-0.392258,0.11450737,-0.20294721,-0.24151497,0.22037153,0.05600558,0.22133322,-0.062450845,-0.16303313,0.3099319,0.16633418,-0.17242266,0.38203833,0.15836711,-0.39525166,0.18029745,-0.18924418,0.25122094,0.013375007,-0.111117356,0.017285839,-0.22778317
Saprolegnia sp.,-0.03287232,-0.14277373,0.5089726,0.21210991,-0.5666311,-0.47904968,0.46205673,-0.09023126,-0.22614254,0.19073586,-0.11773136,-0.47040913,-0.100362845,-0.28876895,-0.09931624,-0.28200224,-0.14344509,-0.16395386,-0.23526074,-0.09627871,-0.17130929,0.16901697,0.03454439,-0.17575115,-0.29100096,0.48669866,-0.020849932,0.0057983166,-0.22932778,-0.00973692,0.72558045,0.4739679,-0.06426038,0.215784,-0.15611398,0.6459663,0.10547836,-0.32516658,-0.3741732,-0.45768106,0.14916329,0.0015935645,-0.5374549,-0.4928337,0.29161754,0.13142474,0.40792426,-0.11542858,0.24892694,0.26536533,-0.023710512,-0.041934095,0.2688136,0.42433673,-0.1593367,0.124438494,-0.07049686,-0.39397028,0.039929822,-0.16528411,0.18242185,-0.1547614,-0.23137008,-0.2472237,-0.2827536,0.26940945,-0.13421448,0.052227776,-0.5763435,0.3359696,-0.059337456,0.38782492,0.40717295,-0.12131531,0.4104618,-0.14976451,0.015728436,-0.60596573,0.038551502,0.21736793,-0.09550471,-0.033493783,-0.2801606,0.42792904,-0.38936245,-0.18752247,-0.0020569232,0.2181872,-0.045654625,0.04074418,0.1541826,-0.07088241,0.010054927,-0.57042706,-0.09712097,0.17970559,-0.011220691,0.25795513,-0.34394893,0.1334642
Corynebacterium sp.,0.10083403,-0.14221327,0.2152461,-0.41647652,-0.28011048,-0.18637899,0.09772315,0.46342704,0.043494392,-0.1003713,-0.13724034,-0.239268,-0.30431357,-0.07173241,0.14310893,-0.28876013,0.18140373,-0.36992392,0.27661678,-0.5472155,0.11153333,0.059683625,0.043849126,0.2613446,-0.09199693,0.024725283,-0.012329309,0.09763999,0.0060404097,-0.115765445,0.13890064,0.014080526,-0.045962453,0.061927967,-0.061903015,0.34293887,0.105995856,-0.19831085,-0.112425774,-0.15203731,0.26933077,-0.28619507,-0.19752805,0.17304334,0.0045777773,-0.33912212,-0.23282495,-0.14017278,-0.18612725,-0.09871839,0.1680788,0.0049240827,0.05069905,-0.0664656,-0.37024888,0.2900872,0.34554535,-0.16963989,-0.222305,-0.26872954,-0.023004469,-0.022436613,-0.081906736,-0.09515082,-0.5823844,-0.07267891,0.15192962,0.43956804,-0.2600239,0.20925504,-0.060609348,0.1536958,-0.011930779,0.31946906,0.25203457,0.15026182,-0.2111814,-0.3406888,-0.4402556,0.35041285,0.06640597,-0.06023598,0.1567361,0.23180644,0.05533849,0.3888475,-0.014849102,0.0010635998,0.43752038,-0.17489614,0.24712946,0.14543091,-0.3338129,0.2050883,0.17270738,0.40679106,-0.2487957,0.1606677,0.23973785,-0.3901571
Bacteroides thetaiotaomicron,-0.15772176,-0.2880953,0.07056825,-0.17420745,-0.20385772,-0.40341538,0.115784116,0.3699164,-0.15744334,-0.02105509,-0.22145733,-0.3262609,-0.171664,-0.09098716,0.27811313,-0.10742818,0.08418863,-0.12126567,0.1757605,-0.4137403,0.08772293,0.007875999,-0.08566755,0.10452175,0.3511751,0.23286131,0.07845798,-0.07371529,-0.18848513,-0.29203588,0.24581237,0.023867395,0.08979851,0.14175622,0.07709532,0.40359473,-0.021507611,-0.1158464,-0.1713605,-0.19466034,0.31752557,-0.3288257,-0.13294078,0.14152785,-0.18464644,-0.49878225,-0.045848552,-0.04250445,-0.17943048,0.010049601,0.4330392,0.18734212,0.044189606,-0.016574511,-0.13610919,0.26533005,0.32453063,0.14687392,-0.19633238,-0.43772253,-0.10495277,0.16558835,-0.06225708,-0.22693889,-0.5384626,-0.12416471,-0.0073592295,0.48070776,-0.4556348,0.35944986,0.012740668,0.1475131,0.0459714,0.21710761,0.12225581,0.2215322,-0.10553465,-0.40936285,-0.35697412,0.19919802,0.08384083,0.14328325,0.23515537,0.2745336,0.10811599,0.44552326,0.04825899,0.03893821,0.56212515,-0.07964224,0.13726188,0.1357825,-0.40708107,0.021823222,0.0567446,0.21359658,-0.22410972,0.034512322,0.25605574,-0.4819146
Veillonella parvula,-0.058530256,-0.26134336,0.1737275,-0.16752258,-0.2770245,-0.31029588,0.05101148,0.3594261,-0.016162468,-0.09021421,0.0019964948,-0.43152264,0.023418134,-0.23129681,0.04908199,-0.15528262,0.11227983,-0.18756567,0.17128071,-0.19153337,0.2415674,0.080529645,-0.04826279,0.15901299,0.13773349,0.08401274,0.07933242,-0.117428795,-0.07853649,-0.2277247,0.26612285,0.16214222,-0.18215892,-0.03002367,0.008380912,0.13839492,-0.07839591,-0.19652124,-0.1434095,-0.15032856,0.31167898,-0.16964938,-0.16329406,-0.049006157,-0.009848611,-0.28930554,-0.1397016,0.06491384,-0.060341835,0.017937655,0.22736414,-0.17578915,0.07191954,-0.051015574,-0.124582596,0.17889777,0.27151415,-0.09121814,-0.3095999,-0.08966606,-0.0017020461,-0.054922253,-0.09171776,-0.096384324,-0.6286867,-0.012306596,0.1268846,0.4931682,-0.37635827,0.3166507,-0.16674289,0.093288615,0.23218755,0.28678757,0.07094805,0.20804659,-0.34940633,-0.463634,-0.39467221,0.20453067,0.14931639,-0.11162948,5.6245117e-06,0.33553588,0.0071973684,0.41594845,-0.11168934,0.060252134,0.15961951,-0.15814012,0.09524609,0.11163342,-0.35381192,0.19434214,0.117433675,0.2222468,-0.22915132,-0.0058452873,0.18163082,-0.42899328
Aeromonas intestinalis,-0.022027131,0.14079288,-0.031538248,0.042826787,0.18460342,-0.5828811,0.04204204,0.1240546,0.10986234,0.041453373,-0.067272455,-0.07799657,0.08372565,-0.4906149,-0.071592286,-0.21022785,-0.31151345,-0.0605605,-0.03934757,-0.18857208,0.12642673,-0.18032557,0.27149937,-0.6109814,-0.118212365,-0.23020807,0.060034096,0.07793581,-0.40735418,-0.06313356,0.703022,0.080690205,-0.023235489,-0.10160987,-0.27784345,0.27893162,0.09948432,0.067537025,-0.07277172,-0.33368307,-0.31575748,-0.09490203,0.27864444,-0.3365027,-0.1901827,-0.14409842,0.52122736,-0.16945568,0.47864637,0.37313452,0.30538625,-0.46116054,0.28085795,0.10520252,-0.39988324,0.017927399,0.42042094,0.05929694,-0.55384606,-0.14968999,-0.16054326,0.26524037,0.0042382004,0.16653144,-0.38644618,0.3173147,-0.34490523,0.34117433,-0.37177742,0.03001408,-0.17342761,0.09942646,0.60988367,0.11845983,-0.041914042,-0.28154925,0.39481753,0.13967048,-0.1866683,-0.2281559,-0.22004873,0.19111247,-0.6977174,0.5215743,-0.119271755,-0.18487489,0.3839967,0.52649516,-0.08754577,0.108809665,0.07431876,0.22897662,-0.1492823,-0.66832477,0.57170004,0.05805654,0.042523537,-0.037000008,0.014922519,-0.25586253
Aeromonas punctata,-0.009891082,0.1568416,-0.055587478,0.005558293,0.10603552,-0.58634186,0.10413103,0.2437827,0.2100383,0.011776629,-0.101113535,-0.11857388,0.1604747,-0.49111238,-0.13992658,-0.1630707,-0.25122783,0.018665995,-0.012904436,-0.19350733,0.070080094,-0.20479329,0.40240547,-0.3472531,-0.18214434,-0.2939914,-0.058451287,0.045337748,-0.38633612,-0.017059011,0.5411124,0.18350129,0.011453509,-0.21295513,-0.12277843,0.32220122,0.0063037905,0.011273033,-0.05068337,-0.28204706,-0.3930879,-0.102075525,0.32697642,-0.35846567,-0.2686051,-0.022967165,0.39647532,-0.016570512,0.40419993,0.28829154,0.23137598,-0.6072189,0.36053395,0.09960713,-0.31752893,0.039187912,0.3377767,0.027802253,-0.679664,-0.16029882,-0.010465981,0.17744395,0.15716213,0.16247864,-0.18284458,0.28908193,-0.25427887,0.40797445,-0.35469508,-0.020286463,-0.25688696,0.045971252,0.5760887,0.05920002,-0.2161624,-0.18801148,0.37844518,0.09052334,-0.13516942,-0.39726233,-0.1788123,0.14869383,-0.52527106,0.57974553,-0.113460705,-0.10871936,0.3790145,0.58841866,-0.0783636,0.20274393,-0.096417,0.22418326,-0.13026196,-0.62022173,0.49683687,-0.039815404,0.01985742,-0.15189606,0.060208023,-0.16002022
Psychrobacter immobilis,-0.013120047,0.09931492,0.065473944,-0.086694956,0.063043706,-0.78192353,-0.046481133,0.13198707,-0.14869973,-0.102185905,-0.23752724,0.19200838,0.09938337,-0.12206022,0.120912105,-0.33564898,-0.29997578,-0.15707281,-0.37391195,-0.23698123,-0.0076373736,0.015373886,0.18816131,-0.16454993,0.017040687,-0.004300526,-0.13654695,0.0382933,-0.07562091,0.045374624,-0.097731166,0.40606883,-0.099780805,-0.079266675,-0.24043146,0.7543709,0.32744098,-0.19859535,-0.032997392,-0.33713207,-0.042157482,0.24385864,0.12466924,-0.102403335,-0.1511595,-0.018625058,0.2826852,-0.11297511,0.1929859,0.07606645,0.16915235,-0.46294716,0.11290454,0.0067438586,-0.34059867,0.1641135,0.094483174,-0.022916092,-0.27719697,-0.08596851,0.03529441,-0.010469402,0.18185274,-0.087824546,-0.15376782,0.32215902,0.2174659,0.18630973,-0.5759303,0.12630354,0.014852108,0.21606399,0.27190074,-0.38412258,0.040544596,-0.030319545,0.38109657,-0.34922123,-0.29453275,-0.050075006,-0.2884817,-0.2022625,-0.32729933,0.31478098,-0.06414971,-0.2289417,0.3620971,-0.014252067,0.22317639,0.38712174,0.19569662,0.30067623,0.02423566,-0.06393217,0.06274296,-0.034915414,0.13511086,0.15071194,0.25131798,-0.15133879
